股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
谷歌-A,GOOGL,2024-09-23,164.35,161.85,165.49,161.67,24150852,3932182576.0,2.34,-1.06,-1.74,0.41
谷歌-A,GOOGL,2024-09-24,163.03,162.29,163.216,160.69,23332147,3785412480.0,1.56,0.27,0.44,0.4
谷歌-A,GOOGL,2024-09-25,161.47,161.49,162.81,161.3,18869199,3054197216.0,0.93,-0.49,-0.8,0.32
谷歌-A,GOOGL,2024-09-26,163.64,162.73,164.08,162.28,20319336,3310801136.0,1.11,0.77,1.24,0.35
谷歌-A,GOOGL,2024-09-27,162.81,163.95,165.7,162.626,21101307,3464516064.0,1.89,0.75,1.22,0.36
谷歌-A,GOOGL,2024-09-30,163.32,165.85,166.15,163.26,20481303,3382216704.0,1.76,1.16,1.9,0.35
谷歌-A,GOOGL,2024-10-01,167.685,166.99,169.16,164.58,28338123,4724431872.0,2.76,0.69,1.14,0.48
谷歌-A,GOOGL,2024-10-02,166.42,165.86,167.52,164.73,17760179,2942321024.0,1.67,-0.68,-1.13,0.3
谷歌-A,GOOGL,2024-10-03,164.41,165.86,166.64,163.923,15073101,2496436592.0,1.64,0.0,0.0,0.26
谷歌-A,GOOGL,2024-10-04,168.06,167.06,168.23,165.48,19093724,3183449216.0,1.66,0.72,1.2,0.33
谷歌-A,GOOGL,2024-10-07,167.72,162.98,168.48,162.75,22463140,3697854992.0,3.43,-2.44,-4.08,0.38
谷歌-A,GOOGL,2024-10-08,163.94,164.38,164.725,162.87,23072733,3780042736.0,1.14,0.86,1.4,0.39
谷歌-A,GOOGL,2024-10-09,163.45,161.86,164.84,159.74,31181774,5040190464.0,3.1,-1.53,-2.52,0.53
谷歌-A,GOOGL,2024-10-10,160.87,162.08,163.07,160.395,14144068,2291943584.0,1.65,0.14,0.22,0.24
谷歌-A,GOOGL,2024-10-11,162.13,163.24,163.9,161.235,15344251,2502688912.0,1.64,0.72,1.16,0.26
谷歌-A,GOOGL,2024-10-14,163.64,164.96,166.226,163.4,19016141,3137077424.0,1.73,1.05,1.72,0.32
谷歌-A,GOOGL,2024-10-15,165.785,165.46,167.68,164.625,20247195,3356532688.0,1.85,0.3,0.5,0.34
谷歌-A,GOOGL,2024-10-16,164.53,165.16,165.8,163.74,16406030,2705202272.0,1.25,-0.18,-0.3,0.28
谷歌-A,GOOGL,2024-10-17,165.73,162.93,166.37,162.76,21453395,3514000432.0,2.19,-1.35,-2.23,0.37
谷歌-A,GOOGL,2024-10-18,163.19,163.42,164.71,163.08,19757661,3232048928.0,1.0,0.3,0.49,0.34
谷歌-A,GOOGL,2024-10-21,162.95,164.07,164.5,162.62,20946455,3433112096.0,1.15,0.4,0.65,0.36
谷歌-A,GOOGL,2024-10-22,162.98,165.14,165.77,162.98,16568121,2730931040.0,1.7,0.65,1.07,0.28
谷歌-A,GOOGL,2024-10-23,164.76,162.78,165.82,161.925,18280518,2981691664.0,2.36,-1.43,-2.36,0.31
谷歌-A,GOOGL,2024-10-24,162.83,162.72,163.33,161.01,22412527,3641357200.0,1.43,-0.04,-0.06,0.38
谷歌-A,GOOGL,2024-10-25,163.67,165.27,165.59,163.42,19828884,3271057504.0,1.33,1.57,2.55,0.34
谷歌-A,GOOGL,2024-10-28,168.75,166.72,168.75,163.95,32138641,5358222336.0,2.9,0.88,1.45,0.55
谷歌-A,GOOGL,2024-10-29,167.73,169.68,170.38,167.09,42169025,7133543680.0,1.97,1.78,2.96,0.72
谷歌-A,GOOGL,2024-10-30,180.68,174.46,182.02,174.06,68890787,12277764608.0,4.69,2.82,4.78,1.17
